GENE_SYMBOL,acnA,ahpC,ahpF,ansB,argF,aroG,asnA,asnB,bcp,cspA,cspC,cspE,cueO,cyoA,cyoB,cyoC,cyoD,dacC,deaD,degP,fbaB,fis,fklB,fkpA,folX,fumA,gdhA,gloA,gpmM,grxB,gshB,hchA,hupA,hupB,iscS,iscU,katE,katG,malT,metH,mltD,msrB,nlpD,nuoB,ompC,ompF,pfkB,poxB,ppiD,purT,pykA,pykF,rhlB,sbp,skp,slyD,smpB,sodA,sodB,speA,speB,speD,stpA,sufA,sufB,sufC,surA,talA,tktB,acnA,ahpC,ahpF,ansB,argF,aroG,asnA,asnB,bcp,cspA,cspC,cspE,cueO,cyoA,cyoB,cyoC,cyoD,dacC,deaD,degP,fbaB,fis,fklB,fkpA,folX,fumA,gdhA,gloA,gpmM,grxB,gshB,hchA,hupA,hupB,iscS,iscU,katE,katG,malT,metH,mltD,msrB,nlpD,nuoB,ompC,ompF,pfkB,poxB,ppiD,purT,pykA,pykF,rhlB,sbp,skp,slyD,smpB,sodA,sodB,speA,speB,speD,stpA,sufA,sufB,sufC,surA,talA,tktB
fis,0.184511213936052,0.042623477703027,-0.046152447531288,0.317161831383299,0.4872797065078,0.21464692928509,0.632477612193944,-0.021793244396876,0.122282919356282,0.19210436259188,0.256893083543346,0.167279085749139,-0.150321610360664,-0.395700824382915,-0.517356600032982,0.059326354883486,0.012919886409023,-0.066393237864306,-0.39854918631685,0.019336627446349,0.342971015679757,-5.38153693696217,-0.03060362227559,0.229481969176163,-0.152724100309114,0.24233866079054,0.249634225865869,-0.028395978549264,-0.942750821292924,0.332702681038389,-0.12887736098392,-0.239435723567427,-0.427346446790144,-0.226724673311861,-0.089221164909254,-0.629998668829242,-0.412875965918014,-0.236884538339004,-0.489759045381533,-1.07776189848929,-0.580642835506989,0.253268220028334,-0.674183588893771,-1.16237410781052,-0.291430354955611,0.517814072500574,-0.361952037416775,-0.495846374403853,-0.339883616952014,-0.196667442936518,0.174963231279847,-0.811687089622714,0.055168729809418,-1.25742129445308,-0.551820004608961,-0.247116459739898,-0.068659844598729,-0.331694220172225,0.027848126464521,-0.320846839295246,-0.5645591145639,0.201539941778264,-1.13836865012831,-0.241991428169207,-0.206617102199903,-0.11710019449009,0.149838639369234,0.04681736118263,0.297937265671782,0.17588520968177,0.033997473527426,-0.054778451653577,0.308535827062139,0.478653702109397,0.206020925015071,0.623851607736447,-0.030419248534121,0.113656915135557,0.183478358333602,0.24826707925181,0.158653081504005,-0.158947614416067,-0.404326828260293,-0.525982603810216,0.050700350698215,0.004293882250895,-0.075019241973974,-0.407175190191979,0.010710623284416,0.334345011346283,-5.39016290591054,-0.039229626407455,0.220855964898516,-0.161350104362916,0.233712656506346,0.241008221577986,-0.03702198268248,-0.951376824645473,0.324076676709789,-0.137503365053489,-0.248061727561649,-0.435972450642279,-0.235350677315042,-0.097847169004473,-0.638624672505912,-0.42150196978176,-0.24551054233503,-0.49838504918223,-1.08638790167869,-0.589268839228691,0.24464221573862,-0.6828095925288,-1.17100011088961,-0.300056358912351,0.509188068089246,-0.37057804132047,-0.504472378199413,-0.348509620872588,-0.205293446960574,0.16633722703062,-0.820313093119687,0.046542725626543,-1.2660472974003,-0.560446008356257,-0.255742463728668,-0.077285848706973,-0.340320224098997,0.019222122297566,-0.329472843230174,-0.573185118299947,0.192913937515048,-1.14699465323936,-0.250617432161618,-0.215243106217097,-0.12572619856735,0.141212635133471,0.038191357004591,0.289311261359937
fklB,-0.544320305830799,-0.447458780240093,-0.847996646869866,0.383786675865918,0.088809402614249,-0.380344593323879,-0.386318493589305,-0.557740819626831,-0.249359297446562,-0.139336522710668,-0.36847049457484,-0.18026678219294,-0.004587124766698,-0.129282859150205,0.071479525715684,-0.287980586821036,-0.299207840868173,0.266846139691179,-0.626782453646713,-0.243925412040634,0.200637994234302,0.266846139691179,-23.2534966642115,-0.18026678219294,-0.64099631066078,-0.046542436937386,-0.164781536440761,-0.260288856300714,-1.42884291038603,-0.243925412040634,-0.175086543673176,-1.04181987866921,-0.018437102131624,0.196647134386019,-0.466317804902841,-0.932885528717891,-0.799361880227334,-0.847996646869866,-0.339205903809596,-1.18026661872213,-0.807354669585994,-0.190683396953707,-0.662583169477348,-1.83977588333083,-0.276840030570782,0.28575460067995,-0.23851191649414,-0.380344593323879,-0.64099631066078,-0.35669332831271,-0.222392253022036,-1.07038902492547,0.330148716452159,-1.71424504428189,-0.856264261361024,-0.410464577738426,-0.222392253022036,-0.422690878439765,-0.35669332831271,-0.75231331547884,-1.07038902492547,-0.619727697199441,-1.44122663149343,-0.472659330898608,-0.736965353717053,-0.310523152698219,0.004572873602772,-0.23851191649414,0.131244665002577,-0.641717053931264,-0.544855529294722,-0.945393391527712,0.286389920793793,-0.008587350705916,-0.477741343003051,-0.483715243214057,-0.655137567589968,-0.346756048264053,-0.236733274407595,-0.465867244361515,-0.27766353357051,-0.101983877453224,-0.226679610924199,-0.025917227489987,-0.385377337313567,-0.396604591264594,0.169449385271082,-0.724179200882819,-0.341322162903151,0.103241240207481,0.169449385271082,-23.2534966642115,-0.27766353357051,-0.738393057742842,-0.143939189325642,-0.262178287940221,-0.357685607027124,-1.52623964605302,-0.341322162903151,-0.272483295091668,-1.13921662071916,-0.115833854720644,0.099250380383486,-0.563714553776682,-1.03028227227654,-0.896758625486397,-0.945393391527712,-0.436602653857474,-1.27766335868269,-0.904751414747638,-0.288080148248545,-0.759979916322538,-1.93717261005804,-0.374236781157944,0.18835784615081,-0.335908667401347,-0.477741343003051,-0.738393057742842,-0.454090078205141,-0.319789004061324,-1.16778576656053,0.232751961672551,-1.81164177401472,-0.953661005914635,-0.507861327140901,-0.319789004061324,-0.520087627728266,-0.454090078205141,-0.84971006130054,-1.16778576656053,-0.717124444511443,-1.53862336692656,-0.570056079711123,-0.83436209971836,-0.407919902997017,-0.09282387914773,-0.335908667401347,0.03384791140779
fkpA,0.288157476381244,0.120887640807125,-0.690736775889705,0.068799134536368,0.210154970943811,-0.318223946249477,0.59604609529377,-0.842074853920367,0.206945414745678,0.187536670252426,-0.341531316811995,0.047425485796802,-0.389307035226391,0.312253150041786,0.801515200924245,0.282070147001903,0.418741575966946,0.22609651344236,-0.309005417365796,0.054585276678559,0.184276341375454,-0.003713358157739,-0.370006481778539,-23.2534966642115,-0.185773666004289,0.443497673216369,0.177733496085819,-0.41380159391154,-1.22858657556198,0.144566635116837,-0.484685070389184,-0.649429808305637,0.362158051917565,0.451656196005289,-0.678813610430483,-0.41380159391154,-0.783447134248738,-0.505594057205106,-0.304418148437537,-1.60362590654222,-0.403953809262639,-0.01866369811703,-0.868916461282269,-1.50559385238458,-0.045205482855899,0.350570078547528,-0.374807467420866,-0.666988176918999,-0.510868998495522,-0.370006481778539,-0.131950972507291,-0.945414584408498,0.335952983627554,-1.57020291504547,-0.603626125764189,-0.111773092765312,-0.136020636369765,-0.403953809262639,0.025730416812697,-0.996295743437445,-0.967001442428314,-0.41380159391154,-1.39417260016245,-0.332163135460997,-0.479504832007065,-0.268235816543556,0.625192439044414,-0.542930203108252,0.23872412069523,0.123599510865596,-0.043670322953666,-0.855294727544898,-0.095758828635087,0.045597006221223,-0.482781904307308,0.431488127034781,-1.0066328024638,0.04238745005665,0.022978705767936,-0.50608927451587,-0.117132477126604,-0.553864992186601,0.147695184289697,0.636957231134494,0.117512181546615,0.254183609215953,0.061538548554189,-0.473563375562053,-0.109972686328349,0.019718376925593,-0.16827132047253,-0.534564439042144,-23.2534966642115,-0.350331625968515,0.278939706243529,0.013175531705689,-0.578359550480817,-1.39314451450533,-0.019991328904907,-0.649243025789035,-0.813987760754978,0.197600085688163,0.287098228960168,-0.843371562317243,-0.578359550480817,-0.948005084036528,-0.670152012248886,-0.468976106702348,-1.76818383335901,-0.568511765989885,-0.18322166024978,-1.03347440923889,-1.67015178268141,-0.209763444660782,0.186012112427491,-0.539365424609382,-0.831546129033547,-0.675426953448654,-0.534564439042144,-0.296508933197558,-1.10997253063158,0.17139501764673,-1.73476084307541,-0.768184079067948,-0.276331053720863,-0.300578597006076,-0.568511765989885,-0.138827545855144,-1.16085368845554,-1.13155938814535,-0.578359550480817,-1.55873053413788,-0.496721093307829,-0.644062787494338,-0.432793775341517,0.46063447055479,-0.707488157503235,0.074166155677188
folX,-0.467986179677475,-0.49520764461154,-1.06990171036655,-0.382904690215698,-0.226459622145032,-0.447901936392902,0.290392639420475,-0.580096529873734,0.24997837432588,0.156868978022234,-0.215099761304324,-0.37656316416697,0.216811513212018,-0.100928754126973,0.290392639420475,-0.37656316416697,-0.587401329402167,-0.701658490794156,-0.654864286803601,0.130396769057438,-0.127304166696588,-0.50901344218127,-0.990284558564312,-0.187085388355223,-5.40209234304521,0.024166453003746,-0.159604655032083,-0.326810135318928,-1.38927402530431,-0.402098252929514,-0.187085388355223,-1.19822577916873,-0.054635106739053,-0.148757274002179,-0.980634390441275,-0.284640686287487,-0.693753293990974,-1.22076834260664,-0.434666111033392,-1.73371945484496,-0.67807167428145,-0.454565665762841,-1.36396294334746,-2.23217276429152,-0.808573676661739,-0.441268844963169,-0.434666111033392,-0.447901936392902,-0.817135688661086,-0.326810135318928,-0.363963129016008,-0.624490642492325,-0.616996107097813,-1.38927402530431,-1.13263745225391,-0.415037306919518,-0.558401461993454,-0.428093457996243,-0.474743544915928,-1.06990171036655,-1.15417060904679,-0.843130892572411,-1.41503711456022,-0.220768510731702,-0.415037306919518,-0.572828530493492,-0.014696365460043,-0.351472186433402,-0.054635106739053,-0.676385297923225,-0.703606762266602,-1.27830081255686,-0.59130381023742,-0.434858745171165,-0.65630105506738,0.081993508496115,-0.78849564561353,0.041579243922331,-0.051530151124422,-0.423498884536189,-0.584962284316916,0.008412383246921,-0.309327879339007,0.081993508496115,-0.584962284316916,-0.795800444971826,-0.91005760358739,-0.86326340076057,-0.078002359716805,-0.335703291464988,-0.717412559532467,-1.19868366328169,-0.39548451208757,-5.61049054424974,-0.184232674205373,-0.368003779246026,-0.535209256455553,-1.5976731158321,-0.610497372559693,-0.39548451208757,-1.40662487698075,-0.263034232710399,-0.35715639840371,-1.18903349545559,-0.493039808234162,-0.902152406983463,-1.42916743960851,-0.64306522998716,-1.94211852953567,-0.886470787665986,-0.662964784295733,-1.57236203489663,-2.44057180820889,-1.01697278665007,-0.649667963777932,-0.64306522998716,-0.65630105506738,-1.02553479841568,-0.535209256455553,-0.572362249419059,-0.832889757184711,-0.825395221969289,-1.5976731158321,-1.34103655235237,-0.623436426282789,-0.766800578233506,-0.636492577087754,-0.683142663016086,-1.27830081255686,-1.36256970840603,-1.05153000160878,-1.62343620402982,-0.429167633861106,-0.623436426282789,-0.781227646401716,-0.223095492067174,-0.559871307085193,-0.263034232710399
fumA,-0.869415626620593,-0.235954701873352,-1.2600000002248,-0.869415626620593,0.12595279328688,-1.41335073838177,0.368743958735363,-1.03587674052425,-0.36040205749116,-0.260000172984471,0.030057375151048,-0.212303436571375,-0.194816011856287,-0.290631787930845,-1.94536418779071,-0.177538022390258,-0.36040205749116,0.039938885700542,-0.671002102085024,-0.094122023369021,-0.046293503299999,-0.200621632871655,-1.05678572596892,-0.121394950580278,-1.00507069999246,-6.56984190279316,-0.315614141405789,-1.18903349545559,-1.02553479841568,-0.328269440629885,-0.906890325103224,-1.03587674052425,0.044854375637344,-0.121394950580278,-0.592575467281796,-0.797265853721795,-1.00507069999246,-0.974908735473,-0.43371872547854,-2.02553450472428,-0.687212326670772,-0.132450137882087,-0.964993268550137,-1.55490484298041,-0.241928602212988,0.254572948017383,-0.955145484509586,-0.974908735473,-0.945364465606906,-0.518193281891341,-0.897429997622166,-1.3866334070568,-0.177538022390258,-2.22408009744333,-0.832889757184711,-0.194816011856287,-1.18903349545559,-0.540108055157275,-0.577389065745122,-1.03587674052425,-1.2006214670781,-0.475337808976874,-1.3346387827714,-0.461330952920867,-0.315614141405789,-0.888031301364963,-0.03069664985085,-0.24792734212356,0.189477925376965,-0.938599178819334,-0.305138258673184,-1.32918354839792,-0.938599178819334,0.056769234635326,-1.48253428465139,0.299560399077875,-1.10506029113951,-0.429585613539085,-0.329183729644031,-0.039126183054153,-0.281486993506918,-0.263999568890751,-0.359815344408293,-2.01454772564249,-0.246721579521287,-0.429585613539085,-0.029244672552036,-0.740185655947379,-0.163305580950329,-0.115477061127982,-0.269805189873411,-1.12596927637205,-0.190578508017223,-1.07425425091471,-6.63902479468803,-0.384797697731821,-1.25821704444341,-1.09471834913473,-0.397452996878208,-0.976073876961247,-1.10506029113951,-0.024329182638681,-0.190578508017223,-0.661759021741169,-0.866449406552108,-1.07425425091471,-1.04409228668953,-0.502902281052159,-2.09471804101639,-0.756395880405627,-0.20163369525973,-1.03417681986208,-1.62408838730402,-0.311112158978189,0.18538938881189,-1.02432903591564,-1.04409228668953,-1.01454801710579,-0.58737683688773,-0.966613549567038,-1.45581695367278,-0.246721579521287,-2.29326362947831,-0.902073309707132,-0.263999568890751,-1.25821704444341,-0.609291609998313,-0.646572620316397,-1.10506029113951,-1.26980501593561,-0.544521364270325,-1.40382233004331,-0.530514508309512,-0.384797697731821,-0.957214853395558,-0.099880207757522,-0.317110898853841,0.120294366445649
gdhA,-0.626289140317182,-0.153246099858053,-0.651163805083291,0.49996073423859,0.150084745729676,-0.28720054091677,-0.158586124018304,-0.57779062998774,-0.140862376773482,0.057934907674946,-0.445716920874525,0.064061009884538,-0.211251696711562,-0.258249170718279,0.945460114739679,0.167259887999165,0.199618126959519,0.871415872797763,-0.807354669585994,-0.244934819022504,-0.456638205758758,0.361327024840419,0.585495054904551,0.656137860595419,0.866166522087401,0.266226330282396,-7.49662802775633,-0.430564697694897,-0.69187747158695,-0.109498209284929,-0.312770444365454,-0.070389176408427,-0.982531537356379,-0.106055021766476,0.073201662869406,-0.3469067796024,-1.00480069676305,-0.920736448361406,-0.430564697694897,-0.86729719933136,-0.787914792141468,0.157265919895695,-0.768733382227748,-3.10433541909753,0.044055320008501,0.983126254418998,-0.771458019099628,-0.505699017361042,-0.638672862853248,-0.537811197904351,0.098790036717137,-1.12858389062474,0.636745135612419,-1.40919085818038,0.113632707829755,-0.027419141888193,0.280765751678358,-0.58976326985939,-0.381870447356121,-0.723184916524954,-1.27555000796196,-0.55883870126911,-1.11467829162529,-0.390221815697679,-0.584962284316916,0.551015267267477,-0.160370533497189,-0.456638205758758,0.356343617714766,-0.657893795549808,-0.184850756469533,-0.682768460230138,0.468356076333181,0.118480088444391,-0.318805197182511,-0.190190780616607,-0.609395285383417,-0.172467033415334,0.026330250579593,-0.477321576687421,0.032456352776179,-0.242856353177261,-0.289853827061487,0.913855456233986,0.135655230679801,0.168013469577043,0.839811214379451,-0.83895932415907,-0.276539475400819,-0.488242861538583,0.329722367162907,0.553890396869074,0.624533202458184,0.834561863675456,0.234621672774376,-7.52823211085377,-0.462169353553262,-0.723482126590167,-0.141102866002546,-0.344375100561471,-0.101993833218238,-1.01413619120753,-0.13765967849231,0.041597005741742,-0.378511435703387,-1.03640535051598,-0.952341102477287,-0.462169353553262,-0.898901853667207,-0.819519446789386,0.125661262596111,-0.800338036948532,-3.13594005178257,0.012450662942822,0.951521595870547,-0.803062673810122,-0.537303672989182,-0.670277518043354,-0.569415853430377,0.067185379536078,-1.16018854380324,0.605140477502624,-1.44079550985885,0.082028050618155,-0.059023798796461,0.249161094143697,-0.621367925215324,-0.413475103357416,-0.754789571414934,-1.30715466039125,-0.590443356727028,-1.14628294487081,-0.421826471674802,-0.616566939688827,0.519410609283505,-0.191975190091078,-0.488242861538583,0.324738960045862
gloA,-0.512449795140599,-0.470629625325862,-1.09211789442491,-0.068531230382803,0.220266244070018,-0.941701082323639,-0.084212850961652,-0.956056372529592,-0.555518510796237,-0.268995790232249,-0.566489626998672,-0.470629625325862,-0.351985144610108,-0.460361291289881,0.439006253524501,-0.956056372529592,-0.380744133884148,-0.351985144610108,-0.523097037815691,-0.818552874223547,0.029443919247444,-0.20759525281145,-0.87199212358354,-0.491388182595322,-0.754422547866392,-0.084212850961652,-0.224873242236094,-0.470629625325862,-1.71726931844767,-0.410088091606549,-0.533823442861581,-0.970555939397609,-0.361507917509188,-0.287029710875841,-0.845025080872907,-0.779733632088034,-1.20759508621455,-0.999999711461021,-0.460361291289881,-1.47062942540959,-1.04532369276182,-0.491388182595322,-1.31451026450077,-2.27798404759284,-0.544630196247729,-0.224873242236094,-0.622632696557992,-0.420003559149559,-1.06075373012984,-1.10805943487656,-0.533823442861581,-1.51244958934444,-0.351985144610108,-1.51244958934444,-1.41008789990601,-1.04532369276182,-0.544630196247729,-0.779733632088034,-0.480971568109075,-0.927487225820719,-0.87199212358354,-1.10805943487656,-1.59991240487026,-0.333126119750135,-0.941701082323639,-0.831728260636978,-0.634128333618788,-0.491388182595322,-0.084212850961652,-0.584962284316916,-0.543142114805267,-1.16463037835549,-0.14104372236882,0.147753750669256,-1.0142135678239,-0.156725342862441,-1.02856885788701,-0.628030999651098,-0.341508281055779,-0.639002115770102,-0.543142114805267,-0.424497634903062,-0.532873780842371,0.366493759225665,-1.02856885788701,-0.453256623986,-0.424497634903062,-0.595609526913431,-0.891065360892508,-0.043068573250587,-0.280107744008348,-0.944504609757579,-0.56390067192538,-0.826935035105588,-0.156725342862441,-0.297385733329529,-0.543142114805267,-1.78978179377959,-0.482600581509446,-0.60633593187957,-1.0430684246093,-0.434020407739285,-0.359542201586656,-0.91753756729899,-0.852246119105191,-1.28010756882398,-1.07251219637225,-0.532873780842371,-1.54314190458404,-1.11783617719837,-0.56390067192538,-1.38702274578906,-2.35049651130985,-0.617142685184768,-0.297385733329529,-0.695145184892401,-0.492516048984308,-1.13326621440136,-1.18057191863098,-0.60633593187957,-1.58496206791271,-0.424497634903062,-1.58496206791271,-1.48260037992744,-1.11783617719837,-0.617142685184768,-0.852246119105191,-0.553484057514343,-0.999999711461021,-0.944504609757579,-1.18057191863098,-1.67242488211252,-0.405638610166355,-1.0142135678239,-0.904240747185614,-0.706640821861597,-0.56390067192538,-0.156725342862441
gpmM,-0.216078479824832,-0.021859287491655,-0.612338719102547,-0.280495200668575,0.239338435605999,-0.462825199395361,0.173536382913646,-0.637429696196081,-0.060928848149445,0.074000718499799,-0.216078479824832,0.037474845988942,0.074000718499799,0.016180069715978,0.821234592714208,1.44269496959656E-07,-0.095280349313888,0.114642699190034,-0.397070762770754,0.02686674746038,-0.178765325635399,0.021533303681813,-0.166539024680205,-0.038473999645964,-0.021859287491655,0.192645204178206,0.306661454877476,-0.645891273624164,-23.2534966642115,0.129593039282305,-0.293731026210232,-0.816877442032504,-0.273922547541595,1.02420241926035,-0.425925621604987,-0.662964784295733,-1.19730110954876,-0.936341086693622,-0.53172027088067,-1.26086622342421,-0.629017457684643,-0.361795292612079,-1.04405488259201,-1.51612321175141,-0.68024277297544,0.332734964398233,-0.742399238860325,-0.769879970640962,-0.397070762770754,-0.397070762770754,-0.24792734212356,-0.48542662519295,0.183122430895699,-1.76987972464302,-0.539582387513949,-0.54748758444708,-0.24792734212356,-0.733354100765797,-0.260866396287634,-0.654402772143946,-0.97846655418603,-0.500693379697566,-1.5474873735917,-0.4186576221149,-0.341036735093707,-0.083738728659238,-0.055282285596166,-0.203533227956622,0.084269052981598,-0.210644594404201,-0.016425401991674,-0.606904833881054,-0.275061315276711,0.244772321197171,-0.457391314092243,0.178970268483376,-0.631995810989134,-0.05549496266458,0.079434604035179,-0.210644594404201,0.042908731511111,0.079434604035179,0.021613955230288,0.82666847845788,0.005434029777759,-0.089846463842655,0.120076584739726,-0.391636877434331,0.032300632978649,-0.173331440198683,0.026967189198109,-0.161105139238309,-0.033040114152361,-0.016425401991674,0.198079089754264,0.312095340489595,-0.64045738842218,-23.2534966642115,0.135026924837162,-0.288297140824441,-0.811443556937302,-0.268488662146737,1.02963630504431,-0.420491736282992,-0.657530899103852,-1.19186722474183,-0.930907201680903,-0.526286385614115,-1.2554323386733,-0.623583572472792,-0.356361407258405,-1.03862099765975,-1.51068932725207,-0.674808887793905,0.338168850018207,-0.736965353717053,-0.764446085515138,-0.391636877434331,-0.391636877434331,-0.242493456716992,-0.479992739901635,0.188556316468613,-1.764445840442,-0.534148502251679,-0.542053699189141,-0.242493456716992,-0.727920215616853,-0.255432510886869,-0.648968886946983,-0.973032669204065,-0.495259494414329,-1.54205348912645,-0.413223736789244,-0.335602849730076,-0.078304843183389,-0.049848400109091,-0.198099342530537,0.089702938520632
grxB,-0.573735030571214,-0.94110603394901,-1.07716755612969,-0.299560104296452,0.303780865053658,-0.884522516236389,-0.607682357382012,-0.726981266802701,-0.281181577229223,0.044394259256148,-0.497499455796237,-1.20992273564241,0.189824685362865,-23.2534966642115,-5.58495557580158,-0.702319216615734,-0.898461704608402,-0.425090970238271,-0.777607331344423,-0.022719929940595,0.014950484248154,-1.14201868648459,-1.58496206791271,-0.529679856951224,-0.10114656870973,0.122396763894385,-0.540568171516167,-0.666099034523069,-1.80360228356486,-23.2534966642115,-0.069262511072396,-1.4556790880656,0.291554563715093,0.718818335113364,-0.955605600846172,1.44269496959656E-07,-1.1092287585217,-1.22741015830135,-1.09310909661657,-1.39513756239263,-1.04580339176644,-1.04580339176644,-1.17557123870414,-2.58496163510439,-0.726981266802701,-0.764783293175505,-0.529679856951224,-0.175571401643789,-1.09310909661657,-0.642447770180757,-1.04580339176644,-1.14201868648459,0.066089328267442,-1.77760708402534,-1.56259426154284,-0.843495255443913,-0.63076596694926,-1.24511215586441,-0.985049372969677,-0.999999711461021,-1.06140024357999,-1.43521499107928,-2.3370342583371,-0.299560104296452,-0.830074742078592,-0.870716719247965,-0.06140039412206,-0.385289967451166,-0.27207937122458,-0.415037306919518,-0.782408316783848,-0.918469841818211,-0.140862376773482,0.462478598898076,-0.725824797961461,-0.448984634262872,-0.568283545657691,-0.122483849472126,0.20309199070253,-0.33880173099328,-1.05122502438708,0.348522418206627,-23.2534966642115,-5.42625855112676,-0.543621495049131,-0.739763986602835,-0.266393244396763,-0.618909611087772,0.135977800811851,0.173648215394069,-0.98332097363093,-1.42626436697786,-0.370982132626825,0.057551161189832,0.28109449610775,-0.381870447356121,-0.507401312350206,-1.64490459000742,-23.2534966642115,0.089435219179505,-1.29698138326639,0.450252297455897,0.877516072001442,-0.796907883972463,0.158697875260483,-0.950531044922753,-1.06871244746996,-0.934411382657397,-1.23643985589945,-0.887105676773073,-0.887105676773073,-1.01687352663084,-2.42626397925372,-0.568283545657691,-0.606085572690868,-0.370982132626825,-0.016873672597611,-0.934411382657397,-0.483750047620151,-0.887105676773073,-0.98332097363093,0.224787059931326,-1.61890938953108,-1.40389655991439,-0.684797536391113,-0.472068244199473,-1.08641444546745,-0.826351656696903,-0.841301995498104,-0.902702528923864,-1.2765172856995,-2.17833658824933,-0.140862376773482,-0.671377022776104,-0.712019000708807,0.097297336215532,-0.22659224106061,-0.113381643352627
gshB,-0.575860078570697,-0.226964982277529,-0.894389543867877,-0.303780570094445,0.02713627151876,-0.78021854435292,-0.154033468147207,-0.764621691966064,-0.32650064376782,0.02713627151876,-0.575860078570697,-0.674423897849212,-0.421137505640854,-0.384917322517549,-0.104108248275566,-0.483601584039968,-0.617279999687284,0.018147489176388,-0.44579955654453,-0.08461207473118,-0.421137505640854,-0.421137505640854,-0.65992433045658,-0.055853084769172,-0.981852368357498,0.079923680791444,-0.689070671464142,-0.894389543867877,-1.44579936003956,-0.458290499018988,-6.3037693509313,-1.05585293480484,-0.195256126220816,0.310929212236987,-0.575860078570697,-0.483601584039968,-1.23769121750173,-1.42113731246647,-0.877515728421754,-1.6313549592531,-0.78021854435292,-0.470890534059905,-1.23769121750173,-2.3968893927494,-0.522420827428989,-0.055853084769172,-1.01837823707666,-0.44579955654453,-1.05585293480484,-0.703867670994308,-0.39688996261375,-1.42113731246647,-0.174497568413706,-1.52242062020556,-0.860836990321713,-0.645569039736399,-0.433415833768228,-1.05585293480484,-0.603340810857358,-1.05585293480484,-1.0369939114487,-0.689070671464142,-1.71881777256891,-0.50936467647042,-0.718818010012408,-0.458290499018988,-0.421137505640854,-0.589535013419743,-0.018378383195749,-0.338168553516155,0.010726549793892,-0.656698026883459,-0.066089039425643,0.264827807732079,-0.542527024269106,0.083658065188548,-0.526930171477567,-0.088809113528392,0.264827807732079,-0.338168553516155,-0.436732375104302,-0.18344597726447,-0.147225793413654,0.133583285889563,-0.245910056961944,-0.379588475584144,0.255839025255294,-0.208108028674059,0.153079459750112,-0.18344597726447,-0.18344597726447,-0.422232807361926,0.181838450170765,-0.744160853919011,0.317615217777434,-0.451379149076113,-0.656698026883459,-1.20810786201794,-0.220598971408072,-6.06607952443338,-0.818161422644294,0.042435406408169,0.548620752290665,-0.338168553516155,-0.245910056961944,-0.999999711461021,-1.18344581343303,-0.639824210963674,-1.39366346942528,-0.542527024269106,-0.233199006713098,-0.999999711461021,-2.15919795044561,-0.284729301186637,0.181838450170765,-0.780686723747936,-0.208108028674059,-0.818161422644294,-0.466176148970519,-0.159198433748317,-1.18344581343303,0.063193964573713,-1.28472912544018,-0.62314547240086,-0.407877516298926,-0.195724305642638,-0.818161422644294,-0.365649286430985,-0.818161422644294,-0.799302398696483,-0.451379149076113,-1.48112628698431,-0.271673149944492,-0.481126488360448,-0.220598971408072,-0.18344597726447,-0.351843488676294,0.219313152328275
hchA,-0.400537739147996,-1.45943122189622,-1.41990286843231,-0.584962284316916,0.347923416774913,-1.20309153322218,-0.121561822928385,-0.847996646869866,-1.16992467683596,0.479167940196243,-1.67515984896117,-1.16992467683596,0.165059374943292,-0.606988587317619,0.580096842053938,-1.04439382180263,-1.6293561737459,-1.20309153322218,-1.04439382180263,-0.419903061441471,0.084889033612039,-2.82200067783087,-1.92891635260474,-1.07476746451518,-0.54189356878986,0.014499712521917,-0.746713328638452,-0.325575691109089,-1.54189335875048,-0.746713328638452,-0.325575691109089,-6.6293423374694,0.520390600007329,1.17154334388859,-1.20309153322218,0.216133555061986,-0.796466355341541,-1.41990286843231,-1.58496206791271,-1.72246554838181,-0.77137537869894,-1.77137513244588,-2.62935572741233,-3.16992370301736,-2.72246507229268,-1.10579435352957,-0.698619048374433,-0.15362302863366,-1.07476746451518,-0.419903061441471,-1.23703885723706,-0.956930998055575,-1.10579435352957,-1.54189335875048,-1.82200118792635,-1.01464648448115,-0.52083195630608,-1.07476746451518,-0.822001442974155,-0.584962284316916,-0.65207646987049,-3.82199965764046,-1.10579435352957,-0.343954218106079,-0.325575691109089,-0.847996646869866,-0.325575691109089,0.228624498174517,-0.203091699299836,-0.230612758865208,-1.28950626453624,-1.24997790988092,-0.415037306919518,0.517848405622269,-1.03316656868601,0.048363161074759,-0.67807167428145,-0.999999711461021,0.649092930138814,-1.50523489871124,-0.999999711461021,0.334984362088627,-0.437063610290143,0.750021832773517,-0.874468853422075,-1.45943122189622,-1.03316656868601,-0.874468853422075,-0.249978081444623,0.254814019940405,-2.65207578974309,-1.7589914121995,-0.904842496838061,-0.371968590685259,0.184424698094586,-0.576788354093839,-0.155650709754933,-1.37196840398358,-0.576788354093839,-0.155650709754933,-6.4594189229768,0.690315590273835,1.34146833821447,-1.03316656868601,0.386058542704607,-0.626541381740707,-1.24997790988092,-1.41503711456022,-1.5525405998383,-0.601450404618081,-1.60145018572647,-2.45943082515524,-2.99999884584443,-2.55254017664794,-0.935869386586477,-0.528694072947928,0.016301954977592,-0.904842496838061,-0.249978081444623,-1.06711389357961,-0.787006027730208,-0.935869386586477,-1.37196840398358,-1.65207624316132,-0.84472151542586,-0.350906977863251,-0.904842496838061,-0.65207646987049,-0.415037306919518,-0.482151493618088,-3.65207488290707,-0.935869386586477,-0.174029237009464,-0.155650709754933,-0.67807167428145,-0.155650709754933,0.398549485936101,-0.033166716310598
